timestamp,accel_x,accel_y,accel_z,gyro_alpha,gyro_beta,gyro_gamma
10.1945,-0.9,1,9.4,-22.700000000000003,8,-5.4
10.221399999991059,-1.2000000000000002,0.8,10.3,-19.400000000000002,9.100000000000001,-1.7
10.2485,-0.9,0.9,10,-8.2,-7.6,-1.6
10.27409999999404,-0.9,0.9,9.600000000000001,-13.200000000000003,-10.600000000000001,-4.9
10.3035,-1.2000000000000002,0.7000000000000001,10.100000000000001,-24.8,7.400000000000001,-3.4
10.330699999988079,-1.3,0.8,10.8,-10.5,14.5,6.1000000000000005
10.36009999999404,-0.9,1.2000000000000002,10,7.9,-5.4,3.8
10.38909999999404,-0.9,1.3,9.3,9.5,-15.100000000000001,-1.8000000000000003
10.419199999988079,-0.9,1.2000000000000002,9.200000000000001,4.6,-2,-2.3
10.448,-0.9,1.3,9.1,-0.1,8.600000000000001,-3.6000000000000005
10.47379999999702,-1.3,1.4000000000000001,9.1,2.2,3.2,-4.5
10.49939999999106,-1.4000000000000001,1.4000000000000001,9,4.800000000000001,-2.8,-3.7000000000000006
10.533,-1.1,1.5,9,3.3000000000000007,-7.500000000000001,-4.800000000000001
10.56969999998808,-1.2000000000000002,1.6,9.5,0.1,-2.9,-3.3000000000000007
10.596699999988079,-1.1,1.6,9.8,-4.2,-4.4,-2.8
10.622599999994039,-1.1,1.6,10.200000000000001,-5.1000000000000005,-7.8,-2.7
10.65089999999106,-1,1.6,10.4,0.30000000000000004,-3.8,-1.2000000000000002
10.67979999999702,-1,1.6,10.3,-1.3,-7.200000000000001,-0.4
10.70769999998808,-1,1.4000000000000001,11,-2,-12,0.9000000000000001
10.7375,-0.8,1.4000000000000001,11.100000000000001,6.1000000000000005,-13.200000000000003,3.5
10.76969999998808,-0.30000000000000004,1,10.9,8.8,-24.3,-2
10.79639999999106,-0.5,0.5,10.5,-0.2,-20.2,-5.8
10.824599999994039,-0.1,0,11.3,-17.1,-3.7000000000000006,1.8000000000000003
10.853399999991058,0.30000000000000004,-0.5,12.100000000000001,-9.700000000000001,10.4,1.7
10.885599999994039,0.1,-0.7000000000000001,11.3,11.700000000000001,8.2,-0.7
10.91179999999702,-0.1,-0.7000000000000001,9.700000000000001,22.5,3.3000000000000007,2
10.938099999994039,-0.1,-0.5,9.3,19.400000000000002,9.8,4.9
10.9695,0,-0.2,9.4,16.200000000000003,15.5,9.4
11.000399999991059,0.6000000000000001,0,9.200000000000001,16.900000000000002,1.2000000000000002,5.1000000000000005
11.03079999999702,0.7000000000000001,0,9.4,14.400000000000002,-5,-1.2000000000000002
11.0615,0.6000000000000001,0,9.1,9.3,4.800000000000001,-3.8
11.097699999988079,0.6000000000000001,-0.4,9.200000000000001,-7,-1.2000000000000002,-8.600000000000001
11.12829999999702,0.30000000000000004,-0.7000000000000001,10.100000000000001,-15.399999999999999,-8.899999999999999,-8.2
11.15529999999702,0.2,-0.6000000000000001,10,-2.9,-10.700000000000001,2.1
11.18279999999702,1,-0.1,8.5,7.9,-24.7,2.5
11.215,0.6000000000000001,0.2,8.1,9.8,-41.900000000000006,-1.9
11.24209999999404,0.4,0.1,8.4,17.400000000000002,-44.6,8.2
11.2725,0.6000000000000001,1,9,22.3,-20.7,9.3
11.305799999997019,1,0.8,9,3.4,-15.299999999999999,0.4
11.33419999998808,0.8,-0.6000000000000001,11.3,-45.5,-2.4000000000000004,-7.9
11.363,0,-0.7000000000000001,13,-21.300000000000004,37.7,1.1
11.39079999999702,0,0,10.700000000000001,29.200000000000003,24,-0.7
11.42079999999702,-1.3,0.7000000000000001,8.6,40.6,-3.2,-5.7
11.4485,-1.3,1.1,7.7,22.8,-6,4.1
11.47579999999702,-0.5,1.3,8.1,5.300000000000001,4.6,4.9
11.50559999999404,0.1,1,9.3,-8.5,14.900000000000002,-7.8
11.53279999999702,-0.30000000000000004,0.5,9.600000000000001,-18.8,7.400000000000001,-17.1
11.56479999999702,-0.7000000000000001,0.1,10.700000000000001,-22.700000000000003,5.7,-12.600000000000001
11.594,-0.2,0,10.8,-8,2.3,-9
11.637099999994039,-0.9,0.5,9.700000000000001,4.4,5.300000000000001,-6.300000000000001
11.6845,-0.6000000000000001,0.9,8.8,0.30000000000000004,-5.500000000000001,-0.30000000000000004
11.7235,-0.4,1.1,9.5,-9,-4.5,-10.600000000000001
11.75629999999702,-0.9,0.7000000000000001,9.8,-6.4,-10.700000000000001,-4.2
11.78229999999702,0.1,0.6000000000000001,9.8,-12.5,-7.1000000000000005,-3.2
11.8085,-0.1,1.1,10.9,-7.400000000000001,15.399999999999999,-5.6
11.835,0,0.7000000000000001,10.3,4.2,6.500000000000001,-4.800000000000001
11.86469999998808,0.4,1.1,9.600000000000001,1.3,-10.200000000000001,-5.300000000000001
11.89219999998808,0.9,1.2000000000000002,9.8,-1.1,7.6,-4.6
11.920399999991059,0.6000000000000001,1.5,9.200000000000001,4.1,16.5,-8.700000000000001
11.9505,0.2,1.5,9,-10.299999999999999,-4.5,-14.400000000000002
11.977299999997019,0.2,1.2000000000000002,10.200000000000001,-26.000000000000004,-6.2,-8.700000000000001
12.005,0.4,1.1,10.700000000000001,-22.3,9.3,-2.7
12.034,0.2,1.3,10.200000000000001,-0.5,2.8,3.6000000000000005
12.06069999998808,0,1.7000000000000002,9.700000000000001,5.8,-13.900000000000002,8.700000000000001
12.087,0.8,1.8,9.700000000000001,17,-10.299999999999999,15.100000000000001
12.113699999988079,1,2,9.5,31.7,12.600000000000001,11.2
12.143,0.30000000000000004,2.5,8.8,38.2,12.4,9.8
12.17129999999702,-0.1,3.1,7.9,32.300000000000004,-6.4,10.4
12.202199999988078,0.7000000000000001,3,8.6,6.1000000000000005,-13.200000000000003,6
12.23089999999106,0.7000000000000001,2.7,9.9,-6.600000000000001,12.7,4.1
12.25839999999106,0.4,2.7,10.3,4.1,14.800000000000002,11.3
12.2855,0.4,2.8000000000000003,10.100000000000001,16,-2.7,15.100000000000001
12.31179999999702,0.7000000000000001,2.6,10.200000000000001,14.700000000000001,-10,16.3
12.339099999994039,0.6000000000000001,1.7000000000000002,11.9,5.8,-11.700000000000001,24.900000000000002
12.36919999998808,0.7000000000000001,2.1,13.200000000000001,29.400000000000002,-8.700000000000001,38.900000000000006
12.39619999998808,0.8,2.7,11.3,67.2,-17.7,36.6
12.421699999988078,0.5,2.9000000000000004,10.100000000000001,67.8,-29.500000000000004,28.500000000000004
12.449699999988079,-0.4,2.9000000000000004,9.8,49.50000000000001,-29.800000000000004,26.000000000000004
12.477399999991059,0.1,2.8000000000000003,9.200000000000001,32.8,-14.400000000000002,32.5
12.50979999999702,0.9,2.3000000000000003,8.6,10.200000000000001,-4.7,23.400000000000002
12.53809999999404,0.6000000000000001,1.5,9,-9.4,-3.7000000000000006,9.4
12.56489999999106,-0.2,1,9.8,-12.8,4.1,5.8
12.59779999999702,0.1,0.6000000000000001,9.8,-8.100000000000001,6.600000000000001,1.6
12.6265,0,0.2,10.200000000000001,-14.700000000000001,-1.3,-6.600000000000001
12.6545,-0.1,0.2,9.9,-6.4,7.9,-1.7
12.68109999999404,0.6000000000000001,0.5,8.9,-13.399999999999999,9.8,-1.2000000000000002
12.70789999999106,1,0.5,9.3,-22.5,10.700000000000001,-8.100000000000001
12.7345,0.4,0.2,9.600000000000001,-25.200000000000003,14,-21.300000000000004
12.76429999999702,-0.1,0,9.700000000000001,-18.1,12.100000000000001,-14.900000000000002
12.79339999999106,0.7000000000000001,0.2,9.4,-22.9,17.400000000000002,-16.700000000000003
12.82539999999106,0.2,-0.1,10,-22.4,23.700000000000003,-24
12.85479999999702,-0.5,0,9.600000000000001,-3.6000000000000005,16.3,-16.4
12.88239999999106,0,0.2,8.9,-6.8,7.500000000000001,-14.200000000000001
12.91009999999404,0.1,0.1,9.200000000000001,-14.400000000000002,2.4000000000000004,-23.2
12.93679999999702,-0.30000000000000004,-0.1,10,-12.7,8.8,-20
12.96229999999702,-0.7000000000000001,0.6000000000000001,10.5,1.7,30.000000000000004,-5.9
12.988,-0.4,1.1,9.700000000000001,21.6,19.200000000000003,-5.500000000000001
13.01759999999404,-0.2,2,8.1,15.2,-18.3,-21.1
13.048599999994039,0,1.3,8.9,-22.9,-17.300000000000004,-26.000000000000004
13.07519999998808,0.2,0.7000000000000001,11.100000000000001,-42.60000000000001,7.9,-17.1
13.10989999999106,0.1,0.8,11.200000000000001,-1.6,13.8,-4.7
13.14029999999702,-0.9,1.3,9,12.5,-10.9,2.6
13.17089999999106,-0.6000000000000001,1.7000000000000002,8.5,6.600000000000001,-17,8.3
13.20159999999404,0.30000000000000004,1.7000000000000002,8.9,-5.7,-9.8,2.5
13.228599999994039,0.1,1.4000000000000001,9.700000000000001,-14.100000000000001,0.2,-6
13.25479999999702,-0.1,1.1,10.100000000000001,-15.000000000000002,2.6,-5.6
13.285,0.2,0.7000000000000001,10.4,-13.399999999999999,2.3,-3.9
13.31369999998808,0.1,0.6000000000000001,10.600000000000001,-5.4,5.300000000000001,-8.899999999999999
13.34309999999404,-0.6000000000000001,0.8,9.9,10.8,2.4000000000000004,-3.4
13.372199999988078,-0.4,1.3,8.700000000000001,17.6,-3.7000000000000006,3.6000000000000005
13.405,-0.2,1.7000000000000002,8.6,6,-11.8,0.30000000000000004
13.43569999998808,-0.2,1.8,8.5,-9.2,-10.700000000000001,-6.4
13.46509999999404,-0.30000000000000004,1.3,9.3,-30.9,-1.7,-10.5
13.49379999999702,-0.5,1.1,10,-36.6,-5.300000000000001,-10
13.52479999999702,-0.5,1,10.4,-34.400000000000006,-14.200000000000001,-7.500000000000001
13.551,-0.1,0.8,10.5,-34.400000000000006,-13.700000000000001,-7.8
13.578899999991059,-0.9,0.6000000000000001,10.4,-25,-5.1000000000000005,-4.9
13.60719999998808,-0.7000000000000001,1.4000000000000001,10.600000000000001,1.3,1.3,12.5
13.63509999999404,0.30000000000000004,1.2000000000000002,8.8,9.3,-15.000000000000002,6.2
13.664799999997019,0.7000000000000001,1.5,8.700000000000001,3.2,-15.6,-4.5
13.69359999999404,-0.1,1.5,8.700000000000001,-8,-8.4,-11.4
13.723099999994039,-0.4,1.5,9.600000000000001,-13.900000000000002,7.6,-6.500000000000001
13.75269999998808,0.1,1.3,9.8,-6.699999999999999,14.5,-6.699999999999999
13.779699999988079,-0.30000000000000004,1.5,9.700000000000001,5.9,2.8,-13.399999999999999
13.81039999999106,-0.7000000000000001,1.8,9.3,9.100000000000001,0.1,-9.4
13.83819999998808,-0.5,1.9000000000000001,9.4,1.3,10.1,-8.2
13.86609999999404,-0.5,2.2,10.200000000000001,-1.8000000000000003,13.399999999999999,-7.500000000000001
13.89539999999106,-0.5,2.2,10.5,1.4,9.600000000000001,-8.700000000000001
13.921899999991059,-0.9,2.2,10.8,8.2,2.2,-9
13.95039999999106,-1,2.2,11,7.400000000000001,-0.9000000000000001,-6.9
13.987399999991059,-0.8,1.6,12.100000000000001,10.5,-0.1,2
14.01739999999106,0,1.1,12.200000000000001,25.6,3.6000000000000005,4.9
14.04789999999106,0.1,0.8,11.4,34,9,1.7
14.07579999999702,0,0.8,10.4,14.900000000000002,-3.2,-2.5
14.102,0.5,0.2,10.600000000000001,-7.8,-12.200000000000001,-7.9
14.12919999998808,0.9,-0.6000000000000001,12,-24.599999999999998,-2.1,-13.700000000000001
14.15789999999106,0.5,-0.8,12.100000000000001,3.9,9.100000000000001,-4.9
14.18439999999106,1,-0.30000000000000004,9.9,26.700000000000003,-21.400000000000002,-3.6000000000000005
14.215799999997019,1,-0.1,9.3,20.900000000000002,-25.5,-4.5
14.245899999991058,1.1,-0.2,9,30.4,-1.8000000000000003,-0.30000000000000004
14.27609999999404,0.9,0,7.9,31.799999999999997,3.2,-7.6
14.30489999999106,0.4,0.2,7.4,18.5,0.7,-14.5
14.333399999991059,0.1,-0.1,7.9,3.9,2.7,-15.5
14.35929999999702,0,-0.2,8.3,-1.7,4.2,-13.700000000000001
14.38529999999702,0.2,-0.1,8.9,-6.1000000000000005,-4.300000000000001,-15.2
14.411899999991059,0.4,-0.2,9.200000000000001,-10.9,-12.299999999999999,-15.2
14.441099999994039,0.7000000000000001,-0.4,10.5,-18.900000000000002,8.100000000000001,-10.1
14.4685,0.30000000000000004,-0.4,10.5,-8.899999999999999,18.5,-4.7
14.494699999988079,0.1,0,9.700000000000001,10.1,4.1,3.5
14.52119999998808,0.30000000000000004,0.4,8.9,15.100000000000001,1,2.7
